
timestamp,Fruges Wind Speed [100 m],Fruges Wind Direction [100 m]
20190203T0300,8.5615425,337.32867
20190203T0400,8.469357,337.0679
20190203T0500,8.37735,336.8014
20190203T0600,8.062258,336.6148
20190203T0700,7.5769386,337.49646
20190203T0800,7.1175838,335.95578
20190203T0900,6.621178,334.98312
20190203T1000,6.0827627,332.59244
20190203T1100,6.296825,327.31946
20190203T1200,5.7982755,327.6804
20190203T1300,4.5221677,324.90417
20190203T1400,5.0990195,311.8202
20190203T1500,4.3908997,300.0686
20190203T1600,4.0792155,281.30994
20190203T1700,5.1923018,285.64224
20190203T1800,4.204759,272.72632
20190203T1900,5.080354,259.79602
20190203T2000,5.8189344,250.94229
20190203T2100,6.3560996,245.85446
20190203T2200,6.6030297,234.86581
20190203T2300,6.9426217,221.49648
20190204T0000,7.829432,208.20163
20190204T0100,8.143709,204.67686
20190204T0200,8.720665,206.56505
20190204T0300,9.123595,206.00336
20190204T0400,9.415413,202.47943
20190204T0500,9.546204,202.80453
20190204T0600,9.8030615,198.43495
20190204T0700,9.904039,196.42218
20190204T0800,10.141499,192.52881
20190204T0900,10.394229,191.09372
20190204T1000,10.965857,189.9777
20190204T1100,11.157061,194.53445
20190204T1200,11.332254,195.87595
20190204T1300,11.417968,197.3241
20190204T1400,12.151132,193.80753
20190204T1500,11.79025,192.73964
20190204T1600,11.981653,194.50017
20190204T1700,11.555085,203.45903
20190204T1800,10.959014,207.73419
20190204T1900,10.1965685,206.81635
20190204T2000,9.43663,207.10812
20190204T2100,8.781799,210.06859
20190204T2200,8.112336,210.35812
20190204T2300,7.6157727,209.93152
20190205T0000,6.935416,208.41266
20190205T0100,6.5764737,208.12373
20190205T0200,6.264982,208.61046
20190205T0300,6.2169123,205.7407
20190205T0400,5.8180757,204.36246
20190205T0500,5.189412,205.08359
20190205T0600,5.0990195,205.55997
20190205T0700,5.3712196,208.951
20190205T0800,5.3535037,212.79953
20190205T0900,5.0477715,213.69006
20190205T1000,4.4777226,209.42746
20190205T1100,4.0718546,204.67686
20190205T1200,2.9410882,197.8189
20190205T1300,3.1144822,185.52754
20190205T1400,3.3,180.0
20190205T1500,4.101219,178.60281
20190205T1600,4.509989,176.18593
20190205T1700,5.234501,173.41806
20190205T1800,6.053098,172.40535
20190205T1900,7.0007143,179.18155
20190205T2000,7.7058415,182.23117
20190205T2100,8.249242,186.26349
20190205T2200,8.516455,195.66817
20190205T2300,8.759566,198.64178
20190206T0000,8.572631,196.9553
20190206T0100,8.984431,196.82141
20190206T0200,9.013879,197.42987
20190206T0300,8.9810915,198.83844
20190206T0400,8.854377,198.43495
20190206T0500,8.633076,198.22508
20190206T0600,8.321659,200.39488
20190206T0700,8.285529,203.471
20190206T0800,8.095678,205.61548
20190206T0900,8.0062475,207.52522
20190206T1000,7.379024,206.56505
20190206T1100,6.8029404,204.30455
20190206T1200,6.854196,203.1986
20190206T1300,6.332456,195.57254
20190206T1400,6.8622155,198.69899
20190206T1500,6.4195013,198.15271
20190206T1600,6.9641943,201.0375
20190206T1700,7.05762,200.74608
20190206T1800,6.9375787,195.03781
20190206T1900,7.200694,189.59314
20190206T2000,7.6118326,189.83356
20190206T2100,8.075271,187.82907
20190206T2200,8.769264,187.20605
20190206T2300,9.436631,189.76178
20190207T0000,10.113852,194.31104
20190207T0100,11.322544,197.47478
20190207T0200,12.3858795,201.8014
20190207T0300,13.147243,201.88234
20190207T0400,13.151806,205.20113
20190207T0500,13.182184,217.91312
20190207T0600,15.3,241.92752
20190207T0700,14.408678,245.39151
20190207T0800,13.964598,248.57954
20190207T0900,12.89496,246.21799
20190207T1000,12.913946,239.26453
20190207T1100,13.6003685,238.53049
20190207T1200,12.244999,239.03624
20190207T1300,13.780058,245.1087
20190207T1400,14.115594,247.0679
20190207T1500,15.153877,247.49649
20190207T1600,14.246755,246.85422
20190207T1700,13.538464,247.41269
20190207T1800,13.074019,248.93103
20190207T1900,11.830892,247.11935
20190207T2000,11.148542,246.19406
20190207T2100,10.822661,243.6717
20190207T2200,10.606602,241.26021
20190207T2300,10.239629,238.17255
20190208T0000,10.401923,232.0284
20190208T0100,10.307764,230.90614
20190208T0200,10.413933,228.50352
20190208T0300,10.46518,225.0
20190208T0400,10.332473,222.64671
20190208T0500,10.244999,218.65982
20190208T0600,10.10198,211.64465
20190208T0700,10.870603,207.97948
20190208T0800,11.597413,209.43849
20190208T0900,11.676472,208.10135
20190208T1000,11.98666,205.70996
20190208T1100,12.657409,205.75528
20190208T1200,12.835108,206.36542
20190208T1300,13.418271,205.61021
20190208T1400,14.299999,202.61987
20190208T1500,14.8556385,201.7298
20190208T1600,14.689451,201.14954
20190208T1700,15.566631,200.29758
20190208T1800,15.301308,201.87094
20190208T1900,16.104967,200.34785
20190208T2000,16.714066,201.0375
20190208T2100,16.794344,203.51218
20190208T2200,16.27882,206.25024
20190208T2300,15.090394,214.74318
20190209T0000,13.938794,227.03503
20190209T0100,13.7637205,234.46233
20190209T0200,13.75936,237.46494
20190209T0300,14.644112,236.41846
20190209T0400,15.692355,239.34933
20190209T0500,15.666843,240.98093
20190209T0600,15.654073,242.6165
20190209T0700,15.058552,239.68878
20190209T0800,15.297713,238.90778
20190209T0900,15.1953945,239.55357
20190209T1000,15.728001,239.84845
20190209T1100,15.555385,239.47842
20190209T1200,15.697453,243.10849
20190209T1300,14.526183,239.37447
20190209T1400,15.476756,242.27594
20190209T1500,15.749603,245.22487
20190209T1600,15.211838,245.11963
20190209T1700,15.160805,243.77298
20190209T1800,13.360015,239.40399
20190209T1900,12.067311,235.12466
20190209T2000,11.0,233.1301
20190209T2100,10.259142,226.97495
20190209T2200,9.486834,214.69516
20190209T2300,9.570789,206.0296
20190210T0000,9.139474,197.84021
20190210T0100,9.535197,189.6599
20190210T0200,9.208692,177.51045
20190210T0300,11.000455,180.52086
20190210T0400,13.946325,202.33545
20190210T0500,14.317122,201.7271
20190210T0600,14.773286,209.16762
20190210T0700,13.370115,235.35905
20190210T0800,11.352974,252.04385
20190210T0900,10.1242285,253.35497
20190210T1000,9.80816,249.71744
20190210T1100,10.155294,244.94902
20190210T1200,13.3764715,251.7005
20190210T1300,12.20041,255.28033
20190210T1400,12.205327,262.4674
20190210T1500,12.448695,275.06943
20190210T1600,12.728314,280.86853
20190210T1700,11.060289,284.66446
20190210T1800,12.083046,294.44397
20190210T1900,11.107204,290.55603
20190210T2000,11.479111,288.2771
20190210T2100,11.258775,282.30804
20190210T2200,11.447707,284.15765
20190210T2300,11.257886,288.11307
20190211T0000,10.4043255,287.9125
20190211T0100,9.464143,285.9454
20190211T0200,8.766414,281.18176
20190211T0300,8.348653,276.1886
20190211T0400,7.915807,273.6215
20190211T0500,7.851752,276.58194
20190211T0600,7.4431176,276.1702
20190211T0700,6.0074954,272.8624
20190211T0800,4.804165,272.38596
20190211T0900,3.981206,281.59216
20190211T1000,4.3908997,300.0686
20190211T1100,4.313931,314.06082
20190211T1200,4.924429,330.8324
20190211T1300,5.5217752,324.58295
20190211T1400,6.324555,325.30484
20190211T1500,5.714018,327.1443
20190211T1600,6.0901566,330.48853
20190211T1700,5.4626,336.25052
20190211T1800,4.3382025,334.02563
20190211T1900,4.3011627,324.46234
20190211T2000,4.2544093,330.42218
20190211T2100,3.5693135,348.69006
20190211T2200,2.9068885,3.9451752
20190211T2300,2.0396078,348.69006
20190212T0000,1.746425,283.2405
20190212T0100,2.0615528,255.96376
20190212T0200,2.6925824,238.67131
20190212T0300,3.577709,243.43495
20190212T0400,3.5805027,234.09029
20190212T0500,3.9698865,229.08562
20190212T0600,4.8414874,231.70984
20190212T0700,5.360038,233.3439
20190212T0800,5.420332,232.49585
20190212T0900,5.3009434,234.21103
20190212T1000,5.2430906,235.0975
20190212T1100,4.8270073,230.04245
20190212T1200,4.4418464,238.81503
20190212T1300,5.2630787,255.69974
20190212T1400,4.6872168,258.9298
20190212T1500,5.1971145,258.90628
20190212T1600,5.508176,254.1975
20190212T1700,5.314132,250.20113
20190212T1800,4.8104053,249.30457
20190212T1900,4.792703,246.64444
20190212T2000,5.1971145,239.98164
20190212T2100,5.6302752,236.59218
20190212T2200,5.72014,233.53076
20190212T2300,5.9413805,223.63608
20190213T0000,6.4660654,211.7236
20190213T0100,6.140033,210.32361
20190213T0200,6.177378,209.05461
20190213T0300,6.191123,211.12247
20190213T0400,5.866856,209.62375
20190213T0500,6.041523,204.44395
20190213T0600,6.074537,200.22485
20190213T0700,6.0166435,201.44774
20190213T0800,6.040695,199.33481
20190213T0900,6.140033,196.07358
20190213T1000,6.139218,192.22513
20190213T1100,6.0827627,189.46233
20190213T1200,5.115662,184.4846
20190213T1300,4.652956,188.65254
20190213T1400,4.554119,188.84181
20190213T1500,4.8373547,187.12502
20190213T1600,4.652956,188.65254
20190213T1700,4.0792155,191.30994
20190213T1800,3.354102,190.30484
20190213T1900,3.8013155,178.49257
20190213T2000,4.8052053,167.98853
20190213T2100,5.772348,165.96376
20190213T2200,6.6490602,167.84506
20190213T2300,7.4148498,169.9025
20190214T0000,7.1847057,171.1932
20190214T0100,7.0405965,168.53047
20190214T0200,7.0611615,167.73523
20190214T0300,6.8249536,169.01935
20190214T0400,6.280127,170.83765
20190214T0500,5.885576,170.21759
20190214T0600,5.4744864,170.53767
20190214T0700,5.2952805,169.11447
20190214T0800,5.4341516,167.24246
20190214T0900,5.6044626,164.47589
20190214T1000,5.597321,161.24135
20190214T1100,5.412947,154.85521
20190214T1200,4.545327,140.35582
20190214T1300,4.110961,138.94519
20190214T1400,3.7802117,142.52382
20190214T1500,3.5510561,147.65256
20190214T1600,3.5608988,141.84277
20190214T1700,3.8209944,132.8789
20190214T1800,4.763402,129.0355
20190214T1900,6.155485,133.02505
20190214T2000,6.8767724,139.1276
20190214T2100,7.242237,144.55429
20190214T2200,7.306162,149.57422
20190214T2300,7.3409805,155.87901
20190215T0000,7.206941,150.94539
20190215T0100,7.256032,150.25513
20190215T0200,7.2718635,148.49573
20190215T0300,7.256032,150.25513
20190215T0400,7.2449985,153.78862
20190215T0500,7.3006845,156.5953
20190215T0600,7.3539104,157.61987
20190215T0700,7.4464755,157.91283
20190215T0800,7.7491937,160.3959
20190215T0900,7.816009,163.65182
20190215T1000,7.5504966,168.54124
20190215T1100,6.8883963,170.81116
20190215T1200,5.4083266,160.55997
20190215T1300,4.661545,157.28558
20190215T1400,4.5694637,156.8014
20190215T1500,4.365776,159.90477
20190215T1600,4.016217,161.1139
20190215T1700,3.956008,163.85565
20190215T1800,5.0695167,165.14139
20190215T1900,6.432729,168.34071
20190215T2000,7.3437047,173.74597
20190215T2100,7.400676,180.77422
20190215T2200,7.3552704,187.0284
20190215T2300,7.4330344,190.85641
20190216T0000,7.256721,191.92932
20190216T0100,7.077429,203.30489
20190216T0200,7.2401657,212.59259
20190216T0300,7.1610055,215.90973
20190216T0400,6.902898,218.53018
20190216T0500,6.6843095,218.92755
20190216T0600,6.5,216.8699
20190216T0700,6.521503,215.63982
20190216T0800,6.5802736,216.34746
20190216T0900,6.4404964,216.15819
20190216T1000,6.268173,213.94359
20190216T1100,5.6302752,213.40782
20190216T1200,3.3615475,210.37914
20190216T1300,3.231099,201.8014
20190216T1400,3.4539833,202.10945
20190216T1500,3.224903,209.74489
20190216T1600,2.8653097,209.24883
20190216T1700,2.8160257,196.50436
20190216T1800,3.206244,183.57634
20190216T1900,3.901282,178.5312
20190216T2000,4.9365983,173.01894
20190216T2100,5.9413805,173.23383
20190216T2200,6.4031243,178.21008
20190216T2300,6.7,180.0
20190217T0000,7.1344237,174.36932
20190217T0100,7.532596,174.66785
20190217T0200,7.922752,175.65675
20190217T0300,8.0,180.0
20190217T0400,7.800641,180.73453
20190217T0500,7.6,180.0
20190217T0600,7.7317524,174.80557
20190217T0700,8.188407,171.57303
20190217T0800,8.6884985,168.04341
20190217T0900,9.507892,165.37912
20190217T1000,10.099999,168.57881
20190217T1100,10.031949,175.42609
20190217T1200,9.8,180.0
20190217T1300,8.102469,181.41443
20190217T1400,7.605919,182.2605
20190217T1500,7.467262,187.69604
20190217T1600,7.0213957,197.40271
20190217T1700,7.023532,208.0245
20190217T1800,6.6030297,215.13419
20190217T1900,6.4070277,214.18613
20190217T2000,6.328507,211.42957
20190217T2100,6.0415235,208.68614
20190217T2200,5.9236813,201.8014
20190217T2300,6.4536815,192.52881
20190218T0000,7.6902537,192.77124
20190218T0100,7.6537576,197.488
20190218T0200,7.379024,206.56505
20190218T0300,7.1217976,218.15723
20190218T0400,6.6483083,223.78113
20190218T0500,5.869412,225.69028
20190218T0600,5.240229,221.90594
20190218T0700,4.8010416,215.6764
20190218T0800,4.7423625,204.94391
20190218T0900,5.0447993,193.76079
20190218T1000,5.5731497,189.2933
20190218T1100,5.0487623,187.9696
20190218T1200,3.1,180.0
20190218T1300,3.0,180.0
20190218T1400,3.324154,186.91122
20190218T1500,3.5468295,201.50143
20190218T1600,3.8013155,215.36246
20190218T1700,3.940812,234.2933
20190218T1800,4.472136,259.69516
20190218T1900,5.93043,275.80673
20190218T2000,6.139218,282.22513
20190218T2100,5.5326304,276.22583
20190218T2200,5.323533,264.6107
20190218T2300,5.700877,254.74487
20190219T0000,6.0406957,263.34558
20190219T0100,6.5115285,259.38034
20190219T0200,6.8154235,255.55597
20190219T0300,6.545991,251.28827
20190219T0400,6.705222,252.64598
20190219T0500,6.963476,257.56042
20190219T0600,7.2993145,260.5377
20190219T0700,7.2835426,261.31366
20190219T0800,7.236712,258.84534
20190219T0900,6.8308125,252.09555
20190219T1000,6.5924196,247.71442
20190219T1100,6.307139,244.65382
20190219T1200,6.762396,246.46765
20190219T1300,6.88767,244.17902
20190219T1400,7.066117,243.07233
20190219T1500,7.066117,243.07233
20190219T1600,6.7542577,244.57312
20190219T1700,6.440497,244.23068
20190219T1800,5.5946403,245.72556
20190219T1900,5.412947,244.85522
20190219T2000,5.3235326,241.99083
20190219T2100,5.011986,241.38954
20190219T2200,4.7010636,240.70865
20190219T2300,4.7201695,233.61565
20190220T0000,5.108816,220.23636
20190220T0100,5.3,211.8908
20190220T0200,5.5758405,212.55
20190220T0300,5.841233,218.04704
20190220T0400,6.224147,226.30196
20190220T0500,6.4443774,228.14496
20190220T0600,6.506919,223.75464
20190220T0700,6.3780875,221.18593
20190220T0800,6.0440054,218.9559
20190220T0900,5.9816384,218.21103
20190220T1000,6.129437,213.69006
20190220T1100,5.7454333,211.47684
20190220T1200,4.6957426,206.56505
20190220T1300,4.8764744,208.1416
20190220T1400,5.3535037,212.79953
20190220T1500,6.0959,221.0091
20190220T1600,6.9526978,229.66685
20190220T1700,7.1217976,231.84277
20190220T1800,5.5865912,225.72522
20190220T1900,5.315073,221.18593
20190220T2000,5.4037023,218.991
20190220T2100,5.4644303,214.56253
20190220T2200,5.8137765,206.56505
20190220T2300,6.2649817,204.51964
20190221T0000,6.9354167,204.71744
20190221T0100,6.7601776,209.21925
20190221T0200,6.7675695,214.1597
20190221T0300,6.5795135,223.15239
20190221T0400,6.3031735,228.21548
20190221T0500,6.3031735,228.21548
20190221T0600,6.0440054,231.0441
20190221T0700,5.7489133,229.93921
20190221T0800,5.7384667,228.5323
20190221T0900,6.224147,226.30196
20190221T1000,6.519202,228.7314
20190221T1100,5.408327,236.30994
20190221T1200,3.992493,247.9321
20190221T1300,4.1231055,247.16635
20190221T1400,4.248529,243.43495
20190221T1500,4.3382025,244.0256
20190221T1600,4.1629314,245.89777
20190221T1700,4.2720017,249.44395
20190221T1800,4.4384685,255.65067
20190221T1900,5.2469034,262.3332
20190221T2000,5.6008925,268.977
20190221T2100,5.223983,275.49234
20190221T2200,4.8507733,278.29715
20190221T2300,4.669047,279.8658
20190222T0000,4.2720017,286.31384
20190222T0100,4.14367,289.74683
20190222T0200,3.8078866,293.1986
20190222T0300,3.2202485,295.76935
20190222T0400,2.236068,296.56506
20190222T0500,1.4560219,285.9454
20190222T0600,1.5811388,288.43497
20190222T0700,1.6970563,315.0
20190222T0800,1.5652475,333.43497
20190222T0900,1.3,360.0
20190222T1000,1.8973665,71.56504
20190222T1100,3.4058774,93.366455
20190222T1200,2.9410882,107.818886
20190222T1300,2.433105,99.46232
20190222T1400,2.0880613,106.69924
20190222T1500,2.2472203,110.854454
20190222T1600,2.9410882,107.818886
20190222T1700,3.8639357,100.43748
20190222T1800,4.304649,92.662994
20190222T1900,5.1009803,88.876686
20190222T2000,5.8077536,87.039055
20190222T2100,6.5069194,87.35745
20190222T2200,7.5,89.99999
20190222T2300,8.030566,95.00064
20190223T0000,7.5133214,99.9638
20190223T0100,7.615773,103.6713
20190223T0200,7.81089,108.66691
20190223T0300,7.4242845,117.255325
20190223T0400,7.184706,124.79602
20190223T0500,7.3600273,126.714195
20190223T0600,7.18401,128.78436
20190223T0700,7.3109503,130.00626
20190223T0800,7.8873315,129.34052
20190223T0900,8.213404,132.03906
20190223T1000,7.5663733,135.53546
20190223T1100,6.6468034,135.0
20190223T1200,5.0328918,130.97174
20190223T1300,4.20119,128.23383
20190223T1400,3.6359317,121.50426
20190223T1500,3.5846896,112.98871
20190223T1600,3.736308,105.5241
20190223T1700,4.1773195,101.04093
20190223T1800,4.570558,100.0806
20190223T1900,5.491812,100.49147
20190223T2000,6.1,100.388855
20190223T2100,6.963476,102.43956
20190223T2200,7.3539104,112.380135
20190223T2300,7.44043,126.25384
20190224T0000,7.66942,129.70992
20190224T0100,7.35527,133.89828
20190224T0200,6.789698,136.19348
20190224T0300,5.700877,142.12502
20190224T0400,4.9396353,148.24051
20190224T0500,5.2801514,142.69604
20190224T0600,5.731492,137.1211
20190224T0700,5.869412,134.30972
20190224T0800,5.869412,134.30972
20190224T0900,6.293648,134.35625
20190224T1000,6.5795135,136.84761
20190224T1100,5.872819,137.07004
20190224T1200,4.7201695,126.38435
20190224T1300,4.1617303,125.21759
20190224T1400,3.8078864,119.9315
20190224T1500,3.8999999,112.619865
20190224T1600,3.8078866,103.6713
20190224T1700,4.0199504,95.71059
20190224T1800,4.9,89.99999
20190224T1900,6.1073728,87.18443
20190224T2000,6.9115844,86.68222
20190224T2100,7.3,89.99999
20190224T2200,7.2249565,94.76365
20190224T2300,7.1589108,102.09476
20190225T0000,7.180529,102.87499
20190225T0100,6.8622155,108.69898
20190225T0200,6.574192,116.175285
20190225T0300,6.185467,124.460815
20190225T0400,5.220153,126.430855
20190225T0500,4.7010636,119.29136
20190225T0600,4.6238513,111.571304
20190225T0700,4.5188494,114.86369
20190225T0800,4.7010636,119.29136
20190225T0900,5.7584724,110.323135
20190225T1000,6.718631,104.656746
20190225T1100,6.1741395,114.90476
20190225T1200,4.382921,124.77783
20190225T1300,3.1320918,106.69924
20190225T1400,3.3,89.99999
20190225T1500,3.2015622,88.21008
20190225T1600,2.8635643,77.905235
20190225T1700,2.9068882,63.43495
20190225T1800,4.031129,60.25511
20190225T1900,5.6302757,70.27772
20190225T2000,6.963476,77.56044
20190225T2100,7.4545293,83.06565
20190225T2200,7.8057675,87.7974
20190225T2300,8.022469,94.28915
20190226T0000,7.7103825,99.70665
20190226T0100,7.2615423,112.68056
20190226T0200,6.795587,122.98852
20190226T0300,6.325346,129.22568
20190226T0400,5.9413805,133.63608
20190226T0500,5.517246,136.4688
20190226T0600,4.5343137,138.57634
20190226T0700,4.172529,134.02898
20190226T0800,4.360046,126.60707
20190226T0900,5.333854,120.41107
20190226T1000,6.440497,115.76932
20190226T1100,6.0373836,116.56505
20190226T1200,4.4777226,119.42746
20190226T1300,3.5846896,112.98871
20190226T1400,3.4785054,108.434944
20190226T1500,3.544009,106.38954
20190226T1600,3.6878178,102.52881
20190226T1700,3.8470767,98.97262
20190226T1800,4.6389656,97.431404
